"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1902491388824162659","Wed Mar 19 23:59:58 +0000 2025","0","@barengwarga darurat militer kah? #TolakRUUTNI","1902510390946492509","","barengwarga","in","","0","0","0","https://x.com/westernblueee/status/1902510390946492509","1768622079317020672","westernblueee"
"1901809206979874954","Wed Mar 19 23:59:54 +0000 2025","0","@jackjackparrr gilaa udah cepet aja menuju gelap ni negeri #TolakRUUTNI #TolakRevisiUUTNI","1902510374592901355","","jackjackparrr","in","","0","0","0","https://x.com/jay865849/status/1902510374592901355","1777549974634704896","jay865849"
"1902510358453239830","Wed Mar 19 23:59:51 +0000 2025","0","#TolakRUUTNI terima kasih dan semangat untuk semuanya yang turun ke jalan.","1902510358453239830","","","in","","0","0","0","https://x.com/aestehsweet/status/1902510358453239830","1420421510691315714","aestehsweet"
"1902488694910837039","Wed Mar 19 23:59:50 +0000 2025","0","@nakaharadz lambungkan terus #TolakRUUTNI #TolakRevisiUUTNI #IndonesiaGelap #TolakDwifungsiABRI","1902510356649672981","","nakaharadz","in","","0","0","0","https://x.com/demokrasi_ruwet/status/1902510356649672981","1841772803533766657","demokrasi_ruwet"
"1902510310180974794","Wed Mar 19 23:59:39 +0000 2025","0","Indonesia (masih) Gelap #IndonesiaGelap #TolakRUUTNI","1902510310180974794","","","in","","0","0","0","https://x.com/failimac/status/1902510310180974794","1243862317680316416","failimac"
"1902462419039141918","Wed Mar 19 23:59:33 +0000 2025","0","@mypediasure 🇦🇺Australia 2 vs 1 Indonesia🇮🇩 #TimnasDay #TolakRUUTNI #TolakRevisiUUTNI","1902510283559723278","","mypediasure","in","Javanation","0","0","0","https://x.com/Satriyowes/status/1902510283559723278","1792600132841779200","Satriyowes"
"1902510283534594248","Wed Mar 19 23:59:33 +0000 2025","6","lo pada gamau mati aje bray yang kemaren milih prabroro?! sok sok an mau ngerasain orba bapak lo tu orba brayy hess ORa BAkat #TolakRUUTNI","1902510283534594248","","","in","Yogyakarta, Indonesia","0","1","3","https://x.com/_thepeal_/status/1902510283534594248","1636054429681041409","_thepeal_"
"1902498030026424736","Wed Mar 19 23:59:31 +0000 2025","0","@unmagnetism Hari ini hari #TolakRUUTNI","1902510277670924625","","unmagnetism","in","Lombok Barat, Nusa Tenggara Ba","0","0","0","https://x.com/Mai_usuluddin/status/1902510277670924625","1079985639980855297","Mai_usuluddin"
"1902462419039141918","Wed Mar 19 23:59:12 +0000 2025","1","@mypediasure 🇦🇺Australia 4 vs 0 Indonesia🇮🇩 #TimnasDay #TolakRUUTNI #TolakRevisiUUTNI","1902510195617755633","","mypediasure","in","Donut Shop","0","0","0","https://x.com/Donatkumaha/status/1902510195617755633","1813215766449360896","Donatkumaha"
"1902268864593064389","Wed Mar 19 23:59:10 +0000 2025","0","@tempodotco Rakyat dewe wani!!! #TolakRUUTNI","1902510189053727212","","tempodotco","in","","0","0","0","https://x.com/uxbdlld/status/1902510189053727212","518133670","uxbdlld"
"1902510186788745362","Wed Mar 19 23:59:10 +0000 2025","0","TOLAK RUU TNI MAHASISWA TRISAKTI PAKSA MENTRI HUKUM KELUAR DARI MOBIL https://t.co/nqnq9y0s2J via @YouTube #tolakruutni #demo #mahsiswa #timnasday","1902510186788745362","","","in","Indonesia","0","0","0","https://x.com/651Safa/status/1902510186788745362","1051583368402366464","651Safa"
"1902510147085463864","Wed Mar 19 23:59:00 +0000 2025","0","Yg berkunjung cuma kacung partai mana bisa menenangkan bursa.. #TolakRUUTNI #IndonesiaGelap","1902510147085463864","","","in","Riau, Indonesia","0","0","0","https://x.com/FahriMP/status/1902510147085463864","1554481170","FahriMP"
"1902488694910837039","Wed Mar 19 23:58:59 +0000 2025","1","@nakaharadz Rakyat di hadapkan dengan beginian emang rezim saat ini ketakutan. Rakyat bersatu tak bisa di kalahkan #TolakRUUTNI #TolakDwifungsiABRI #IndonesiaGelap","1902510140861129123","","nakaharadz","in","","0","0","0","https://x.com/mulyadiamumu/status/1902510140861129123","879473617","mulyadiamumu"
"1902466034206126489","Wed Mar 19 23:58:57 +0000 2025","0","@nctzenhumanity Mari kita #TolakRUUTNI","1902510135085518886","","nctzenhumanity","in","loving mkl (⁠ ⁠ꈍ⁠ᴗ⁠ꈍ⁠)","0","0","0","https://x.com/tomarkl/status/1902510135085518886","3248533291","tomarkl"
"1902477630584279304","Wed Mar 19 23:58:55 +0000 2025","0","@barengwarga Liat kan yang bilang ngga papa kalo dwi fungsi. Nohh buka matalo itu isi tentara yang siap nembak warga sipil cokkkk #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap","1902510124411056581","","barengwarga","in","Kota Palembang, Sumatera Selat","0","0","0","https://x.com/xxbibi75/status/1902510124411056581","1672450876215271425","xxbibi75"
"1902510123094044904","Wed Mar 19 23:58:54 +0000 2025","1","Jangan luap berdoa dan minta perlindungan ke Allah terutama yang hari ini turun ke jalan #TolakRUUTNI https://t.co/6Mp4P8y8tG","1902510123094044904","https://pbs.twimg.com/media/GmcS3d6a0AAtHCQ.jpg","","in","","0","0","1","https://x.com/oranganggur/status/1902510123094044904","1787814501712302080","oranganggur"
"1902510117729489039","Wed Mar 19 23:58:53 +0000 2025","0","Ternyata ada yg lebih jelek dari skor tryoutku #TolakRUUTNI #TolakDwifungsiABRI #IndonesiaGelap","1902510117729489039","","","in","","0","0","0","https://x.com/clartplace/status/1902510117729489039","1892787775046635520","clartplace"
"1902503815095734665","Wed Mar 19 23:58:51 +0000 2025","3","@LBHPosMalang Perlengkapan penting untuk dibawa aksi ada di infografis di bawah ini ya kawan. Pakai baju serbs hitam dan bawa baju ganti ya. Jangan lupa untuk tetap bergerak bersama kawanan. #TolakRUUTNI","1902510110502687165","","kamisanmlg","in","","0","0","3","https://x.com/kamisanmlg/status/1902510110502687165","1831041821679755264","kamisanmlg"
"1902462419039141918","Wed Mar 19 23:58:42 +0000 2025","0","@mypediasure 🇦🇺Australia 3 vs 0 Indonesia🇮🇩 #TimnasDay #TolakRUUTNI #TolakRevisiUUTNI","1902510072506544355","","mypediasure","in","BSD","0","0","0","https://x.com/0xJaeminava/status/1902510072506544355","1737298263349645312","0xJaeminava"
"1902509649490034872","Wed Mar 19 23:57:02 +0000 2025","0","spoiler klo nanti udah sah gimana #TolakRUUTNI #IndonesiaGelap","1902509649490034872","","","in","","0","0","0","https://x.com/MissionArtemis/status/1902509649490034872","1442667284112105474","MissionArtemis"
"1902509630607233038","Wed Mar 19 23:56:57 +0000 2025","0","Blokade semua Semangat teman teman #TolakRUUTNI","1902509630607233038","","","in","","0","0","0","https://x.com/watuinten617/status/1902509630607233038","1684548274869653507","watuinten617"
"1902509602811547994","Wed Mar 19 23:56:50 +0000 2025","0","Kita mau nunggu apalagi? #TolakRUUTNI","1902509602811547994","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/PF_PEDULI_/status/1902509602811547994","1415312697801932804","PF_PEDULI_"
"1902509533597200547","Wed Mar 19 23:56:34 +0000 2025","0","Hari berkabung nasional #TolakRUUTNI #sampaimenang https://t.co/grfj53fsmx","1902509533597200547","https://pbs.twimg.com/media/GmcSVaDbIAACJX7.jpg","","in","indonesia","0","0","0","https://x.com/ithinkimamanda/status/1902509533597200547","76201942","ithinkimamanda"
"1902342211779326109","Wed Mar 19 23:56:32 +0000 2025","0","@tsetiady guendengg guendeng ancur ini negara #TolakRUUTNI #TolakDwifungsiABRI #IndonesiaGelap #LengserkanPrabowo","1902509525028245877","","tsetiady","in","sby","0","0","0","https://x.com/sshtdour/status/1902509525028245877","1753386706861223936","sshtdour"
"1902290946101789017","Wed Mar 19 23:56:30 +0000 2025","1","@raffimulyaa Awalnya dari air mata buaya pemain sinetron politik dan akhirnya menjadi #IndonesiaGelap dan pastikan terus up #TolakRUUTNI","1902509517914698113","","raffimulyaa","in","","0","0","0","https://x.com/mulyadiamumu/status/1902509517914698113","879473617","mulyadiamumu"
"1902509447848882479","Wed Mar 19 23:56:13 +0000 2025","0","negara ini chaos bgt anjrittttttt #TolakRUUTNI","1902509447848882479","","","in","slight RPS","0","0","0","https://x.com/rockertaesan/status/1902509447848882479","1681569892372475904","rockertaesan"
"1902462419039141918","Wed Mar 19 23:56:12 +0000 2025","0","@mypediasure 🇦🇺Australia 3 vs 3 Indonesia🇮🇩 #TimnasDay #TolakRUUTNI #TolakRevisiUUTNI","1902509441620308048","","mypediasure","in","GYM","0","0","0","https://x.com/d3v1n4l1u/status/1902509441620308048","1846531835108655104","d3v1n4l1u"
"1902509321013096508","Wed Mar 19 23:55:43 +0000 2025","1","yg hari ini turun ke jalan hati hati #TolakRUUTNI","1902509321013096508","","","in","kawasan, dilarang eses","0","0","0","https://x.com/satpwolpepew/status/1902509321013096508","1673406988158664704","satpwolpepew"
"1902462419039141918","Wed Mar 19 23:55:37 +0000 2025","0","@mypediasure 🇦🇺Australia 5 vs 0 Indonesia🇮🇩 #TimnasDay #TolakRUUTNI #TolakRevisiUUTNI","1902509294664429889","","mypediasure","in","Mars","0","0","0","https://x.com/DeanaMarsz/status/1902509294664429889","1859860910917218304","DeanaMarsz"
"1902509276356370545","Wed Mar 19 23:55:33 +0000 2025","2","#TolakRUUTNI #TolakRevisiUUTNI kawan-kawan yang turun ke jalan hari ini hati-hati semoga Tuhan selalu melindungi. semangat!! https://t.co/6dqcAEiCNJ","1902509276356370545","https://pbs.twimg.com/media/GmcSGM9a0AAnGhw.jpg","","in","kjk1","0","0","0","https://x.com/kyuchu__/status/1902509276356370545","1646724169181323264","kyuchu__"
"1902500451326783510","Wed Mar 19 23:55:19 +0000 2025","1","@__AnakKolong Berperang dengan rakyat yang kasih mereka makan. ampun dah Konoha begini amat. #TolakRUUTNI","1902509219393515607","","__AnakKolong","in","","0","0","0","https://x.com/Dayak2018/status/1902509219393515607","1522517097502322689","Dayak2018"
"1902503815095734665","Wed Mar 19 23:55:18 +0000 2025","5","Posko Bantuan Hukum bagi massa aksi demontrasi yang mengalami kekerasan. @LBHPosMalang tertera di bawah ini kawan. Tulis di kertas atau lenganmu brok. #TolakRUUTNI https://t.co/tdb6Wjqnfx","1902509217392816214","https://pbs.twimg.com/media/GmcSC-4a8AIxBcu.jpg","kamisanmlg","in","","0","1","2","https://x.com/kamisanmlg/status/1902509217392816214","1831041821679755264","kamisanmlg"
"1902508809115074574","Wed Mar 19 23:53:41 +0000 2025","0","semangatttttt buat yg turun ke jalan hari iniiiiii! semoga selalu dilindungi dan bisa pulang ke rumah dalam keadaan sehat dan aman seperti saat berangkat ya #TolakRUUTNI","1902508809115074574","","","in","jisoo, seulgi","0","0","0","https://x.com/muglerified/status/1902508809115074574","1541346167036198912","muglerified"
"1902508790098117068","Wed Mar 19 23:53:37 +0000 2025","0","kembali ke barak! kursi sipil bukan untuk loreng yang galak! #TolakRUUTNI","1902508790098117068","","","in","","0","0","0","https://x.com/_satanslave_/status/1902508790098117068","1862926338107310080","_satanslave_"
"1902508787795423692","Wed Mar 19 23:53:36 +0000 2025","0","Rame banget kayak mau perang aja? Padahalkan cuman mau ngadepin rakyat yang perlu di dengar cuman mau berdialog bukan semprottan watercanon/gas air mata! Cuman mau menyampaikan aspirasi! Ini rakyat bukan musuh kalian #IndonesiaGelap #TolakRUUTNI","1902508787795423692","","","in","Surakarta, Jawa Tengah","0","0","0","https://x.com/chivasnodebat/status/1902508787795423692","1477171352414998530","chivasnodebat"
"1902501144271995305","Wed Mar 19 23:53:22 +0000 2025","0","Tetap relevan kalau mereka belum kembali ke barak #TolakRUUTNI https://t.co/nq81mUzqhx","1902508730253766974","https://pbs.twimg.com/media/GmcRmGeasAAEOgZ.jpg","eyesofaquila","in","Kebayoran Lama, Jakarta","0","0","0","https://x.com/eyesofaquila/status/1902508730253766974","1750848806730735616","eyesofaquila"
"1902503571033354758","Wed Mar 19 23:53:21 +0000 2025","0","@unmagnetism #TimnasDay semangat Timnas #TolakRUUTNI semangat perjuangan","1902508725782638709","","unmagnetism","in","","0","0","0","https://x.com/B51567781/status/1902508725782638709","1527323658686849028","B51567781"
"1902508712469917777","Wed Mar 19 23:53:18 +0000 2025","0","Semangat buat yg ikut demo #TolakRUUTNI","1902508712469917777","","","in","she/her","0","0","0","https://x.com/rinnaasi/status/1902508712469917777","928581961660096512","rinnaasi"
"1902508703104065561","Wed Mar 19 23:53:16 +0000 2025","0","banner aja abang abang kuh kalo pitch invade nanti yg dihukum timnas kita banner yang gede mumpung seluruh dunia nayangin pertandingan ini biar tersiar kebodohan pemerintah kita #TolakRUUTNI #TolakDwifungsiABRI","1902508703104065561","","","in","She/Her","0","0","0","https://x.com/Lesyeuxdeblu/status/1902508703104065561","1119050799672254464","Lesyeuxdeblu"
"1902491388824162659","Wed Mar 19 23:52:56 +0000 2025","0","@barengwarga Abis pada ngesahin langsung pada mau acara syukuran kali disono. Kontol. #TolakRUUTNI","1902508621193474367","","barengwarga","in","","0","0","0","https://x.com/wepe20_/status/1902508621193474367","276941998","wepe20_"
"1902508558052446607","Wed Mar 19 23:52:41 +0000 2025","0","Hati hati kawan² Bagiyg akan demo hari ini... Persiapan pengamanan DPR MPR sudah bergerak.. Stay save.. #TolakRUUTNI #TolakRUUTNIPOLRI #TolakRUUKejaksaan https://t.co/dGbBpLY25f","1902508558052446607","https://pbs.twimg.com/ext_tw_video_thumb/1902507758064431105/pu/img/TgJ2KrDfLfNOlaQ4.jpg","","in","akun ke...(lupa) 🤦, Indonesia","0","0","0","https://x.com/Mi9aWempy/status/1902508558052446607","990916402797146113","Mi9aWempy"
"1902508546090209302","Wed Mar 19 23:52:38 +0000 2025","0","Ngeri tadi di Raya Bogor ketemu dengan sekumpulan Brimob dengan tetot-tetot nya... Mau ngalangin tapi takut ditendang wekekekek... Kok bisa ya mereka sepede itu ngacir terus juga nerobos lampu merah #TolakRUUTNI","1902508546090209302","","","in","","0","0","0","https://x.com/reinheart13/status/1902508546090209302","78564473","reinheart13"
"1902497876808495434","Wed Mar 19 23:52:29 +0000 2025","0","@barengwarga Semoga selalu diberikan keselamatan bagi teman-teman yg ikut aksi #TolakRUUTNI #IndonesiaGelap","1902508507200618577","","barengwarga","in","","0","0","0","https://x.com/NurdinBisri/status/1902508507200618577","738302342366253058","NurdinBisri"
"1902508496702337226","Wed Mar 19 23:52:27 +0000 2025","2","jujur gaadanya respon baik di demo terakhir bikin gua worry dan takut.. stay safe ya temen2 yg ikut demo may God with u all! #TolakRUUTNI","1902508496702337226","","","in","Palestine","0","0","1","https://x.com/vincentvamgogh/status/1902508496702337226","1506434919790432258","vincentvamgogh"
"1902508478863962303","Wed Mar 19 23:52:22 +0000 2025","0","#TolakRUUTNI lihat itu baru RUU udah defensifnya kayak gitu di DPR hari kamis 20 Maret 2025. Gimana sudah disahkan. Waah kacau banget ini.","1902508478863962303","","","in","","0","0","0","https://x.com/odyyodisini/status/1902508478863962303","1668090257374609408","odyyodisini"
"1902508471733657840","Wed Mar 19 23:52:21 +0000 2025","0","ya emg dasarnya mereka juga gak mau ketinggalan dapet kue. mereka ttp gak guna even ada di barisan oposisi. #TolakRUUTNI","1902508471733657840","","","in","","0","0","0","https://x.com/baksovratt/status/1902508471733657840","1861832700656754688","baksovratt"
"1902507594205614141","Wed Mar 19 23:52:11 +0000 2025","0","Poin di bawahnya juga bahwa presiden memiliki keleluasaan untuk menggunakan dan menyerahkan kekuatan TNI dalam pembangunan nasional. Yg ditakutkan kalo proyeknya seperti yg sudah2 berupa proyek mercusuar yg hanya menguntungkan oligarki dan tidak berpihak pada rakyat #TolakRUUTNI","1902508429249581119","","rumpumpum___","in","","0","0","0","https://x.com/rumpumpum___/status/1902508429249581119","110617475","rumpumpum___"
"1902508374568398999","Wed Mar 19 23:51:58 +0000 2025","0","Tidak biasanya di pagi hari hujan. Namun hari ini hujan turun. Sungguh beda #TolakRUUTNI #KembalikanTNIkeBarak","1902508374568398999","","","in","","0","0","0","https://x.com/Buset61857999/status/1902508374568398999","1415850884261576704","Buset61857999"
"1902508371019788718","Wed Mar 19 23:51:57 +0000 2025","1","Menuju endonesha gemoyy oke gass oke gass !! #TAI #NDASMU #TOLAKRUUTNI #INDONESIASURAM","1902508371019788718","","","in","","0","0","1","https://x.com/talidaorsalma/status/1902508371019788718","550001660","talidaorsalma"
"1902508328871411833","Wed Mar 19 23:51:47 +0000 2025","10","Bekerjasama dengan kompak dan baik Maka hasilnya juga memuaskan . Hasil kerja keras yg baik tidak Akan mengecewakan . Selamat pagi Sobat NKRI🇲🇨 . #TolakRUUTNI . . Pic:pelaris pagi https://t.co/odjEYEhx0w","1902508328871411833","https://pbs.twimg.com/ext_tw_video_thumb/1902508290732650496/pu/img/oWXKkBmHuwK6jVbk.jpg","","in",", Indonesia","0","2","6","https://x.com/albert_morafia/status/1902508328871411833","1406057947520593925","albert_morafia"
"1902478683832816065","Wed Mar 19 23:51:44 +0000 2025","1","@barengwarga Ayo up terus #TolakRUUTNI dan jangan sampai #IndonesiaGelap karena rezim saat ini.","1902508319677579391","","barengwarga","in","","0","0","0","https://x.com/mulyadiamumu/status/1902508319677579391","879473617","mulyadiamumu"
"1902508285795954973","Wed Mar 19 23:51:36 +0000 2025","0","Untuk kota yang mudah teridentifikasi tetap lawan dengan bergerilya! #TolakRUUTNI","1902508285795954973","","","in","Jagalan","0","0","0","https://x.com/gongxipatkay/status/1902508285795954973","1498555333270437892","gongxipatkay"
"1902342211779326109","Wed Mar 19 23:51:31 +0000 2025","0","@falcon_fox2 @chiisanayumee @tsetiady Oo ya udah neh gua tambahin yuk jangan banyak bacod bikin hashtag juga #TolakRUUTNI #TolakRUUTNI #TolakRUUTNI #TolakRUUTNI #TolakRUUTNI #TolakRUUTNI #TolakRUUTNI #TolakRUUTNI #TolakRUUTNI #TolakRUUTNI #TolakRUUTNI #TolakRUUTNI #TolakRUUTNI #TolakRUUTNI","1902508264287564025","","falcon_fox2","in","","0","3","0","https://x.com/pernakpern90387/status/1902508264287564025","1745824051841712128","pernakpern90387"
"1902508259724198274","Wed Mar 19 23:51:30 +0000 2025","1","Anjir ada tank segala!!! Buat apa sih??? Kacau ini mah apa sih tujuan Negara di mata Bapak Presiden tuh? Jd gini kah? #TolakRUUTNI","1902508259724198274","","","in","Konoha","0","0","0","https://x.com/fraditaws/status/1902508259724198274","47255837","fraditaws"
"1902477630584279304","Wed Mar 19 23:51:23 +0000 2025","0","@barengwarga Momentumnya ramadhan. Ingat lagi sejarah. Sejarah berulang. #TolakRUUTNI","1902508227948085475","","barengwarga","in","","0","0","0","https://x.com/don_julR/status/1902508227948085475","231474524","don_julR"
"1902508214194991621","Wed Mar 19 23:51:19 +0000 2025","4","udah dwifungsi beneran ini RUU padahal belum sah serem kan? makanya pls spread the words gak peduli temen lu ogah politik atau temen lu parcok atau parjo gas aja sebelum sah #TolakRUUTNI","1902508214194991621","","","in","she/her","0","0","0","https://x.com/naqyong/status/1902508214194991621","1111481724423163911","naqyong"
"1902508179067666510","Wed Mar 19 23:51:11 +0000 2025","0","Takut banget sama rakyat padahal rakyatnya cuma mau bersuara keresahan mereka #TolakRUUTNI #TolakRevisiUUTNI","1902508179067666510","","","in","Kal'tsit and Fu Hua's Arms ","0","0","0","https://x.com/ArieruArthurr/status/1902508179067666510","1141683757256077312","ArieruArthurr"
"1902508155202101607","Wed Mar 19 23:51:05 +0000 2025","1","Negara carut marut #TolakRUUTNI","1902508155202101607","","","in","","0","0","0","https://x.com/omcharloss/status/1902508155202101607","1596066242573455360","omcharloss"
"1902508146578616473","Wed Mar 19 23:51:03 +0000 2025","1","Butuh pengamanan bersenjata untuk rakyat yang modalnya cuman badan sama ASPIRASI MENOLAK RUU TNI mereka tau mereka yang akan diuntungkan dengan UU ini. This shows that they're bunch of Bullies. #TolakRUUTNI","1902508146578616473","","","in","Melbourne, Victoria","0","0","3","https://x.com/Hyozanru/status/1902508146578616473","237728601","Hyozanru"
"1902295289538756679","Wed Mar 19 23:51:02 +0000 2025","0","@tanyarlfes Tolak woy #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap","1902508141394497848","","tanyarlfes","in","palembang ","0","0","0","https://x.com/permpek/status/1902508141394497848","764814476990291969","permpek"
"1902434717745713378","Wed Mar 19 23:50:59 +0000 2025","0","@NenkMonica Weh nih level menteri ganjarannya #TolakRUUTNI #TolakRUUTNI #TolakRUUTNI #TolakRUUTNI https://t.co/ZhlEQR5Oy9","1902508127733608861","https://pbs.twimg.com/media/GmcRD2cbYAECC9m.jpg","NenkMonica","in","Singapore ","0","0","0","https://x.com/bud1_f1/status/1902508127733608861","354188131","bud1_f1"
"1902508089628356619","Wed Mar 19 23:50:50 +0000 2025","7","Mumpung masih pagi dan hangat kawan-kawan! Penderitaan kita di sini juga bertaut dengan derita saudara kita di Palestina. Begitu pula kemerdekaan kita dan mereka. Sambil #TolakRUUTNI #IndonesiaGelap jangan lupa dengan penjajahan di atas dunia yang harus dihapuskan! ","1902508089628356619","","","in","Kebayoran Lama, Jakarta","0","0","5","https://x.com/eyesofaquila/status/1902508089628356619","1750848806730735616","eyesofaquila"
"1902508075795575057","Wed Mar 19 23:50:46 +0000 2025","3","Ini baru ngelawan rakyat sendiri gimana ya kalo mereka ngelawan Thanos? #TolakRUUTNI","1902508075795575057","","","in","","0","0","0","https://x.com/wepe20_/status/1902508075795575057","276941998","wepe20_"
"1902507965825085879","Wed Mar 19 23:50:20 +0000 2025","0","emang gitu kelakuan negara yang ga bisa ngelawan negara lain mau itu militer atau non jadinya sibuk perang sama rakyat sendiri deh biar dianggap jagoan ‍️ #TolakRUUTNI #TolakRevisiUUTNI","1902507965825085879","","","in","☆ ! she/her  ·  20+ MDNI","0","0","0","https://x.com/ceountess/status/1902507965825085879","1813994951107289088","ceountess"
"1902507962473894241","Wed Mar 19 23:50:19 +0000 2025","5","Lesgoo hari ini kita ramaikan dengan jalan kaki seperti ini untuk #TolakRUUTNI https://t.co/DdbLNVGmaH","1902507962473894241","","","in","Bandung, Indonesia","0","0","0","https://x.com/mmaryasir/status/1902507962473894241","183124089","mmaryasir"
"1902507962033451494","Wed Mar 19 23:50:19 +0000 2025","0","Ya Allah lindungi teman-teman yang sedang turun aksi hari ini lindungi kami dari para pejabat dan pemimpin dzalim yang hanya mementingkan kepentingan mereka sendiri. Izinkan kami melawan rezim tak berotak ini!!! #TolakRUUTNI #TolakRevisiUUTNI #TolakDwifungsiABRI","1902507962033451494","","","in","","0","0","0","https://x.com/harulogys/status/1902507962033451494","585388339","harulogys"
"1902477630584279304","Wed Mar 19 23:50:13 +0000 2025","1","@barengwarga Yang pasti up terus #TolakRUUTNI Jangan sampai #IndonesiaGelap","1902507936011940029","","barengwarga","in","","0","0","0","https://x.com/mulyadiamumu/status/1902507936011940029","879473617","mulyadiamumu"
"1902462419039141918","Wed Mar 19 23:50:04 +0000 2025","0","@mypediasure 🇦🇺 Australia 1 vs 1 Indonesia 🇮🇩 #TimnasDay #TolakRUUTNI #TolakRevisiUUTNI","1902507899487973752","","mypediasure","in","Seongnam-si, Republic of Korea","0","0","0","https://x.com/Sehunavawin/status/1902507899487973752","1600767764779520000","Sehunavawin"
"1902507898376507453","Wed Mar 19 23:50:04 +0000 2025","0","udha lebih dr dzolim kok ga takut ya jd kayu bakar di neraka nanti #TolakRUUTNI","1902507898376507453","","","in","kpop, sport","0","0","0","https://x.com/miyaafisher/status/1902507898376507453","1097837100609679360","miyaafisher"
"1902491388824162659","Wed Mar 19 23:50:03 +0000 2025","1","@barengwarga Hellooo warga 58 lihat lah jenderal yang dulu kau bangga2kan telah berubah jadi pengecut. Macan mu telah jadi kucing anggora. #IndonesiaGelap #IndonesiaGelapJilid2 #TolakRUUTNI #TolakRUUTNI","1902507892483498125","","barengwarga","in","endonesah","0","0","1","https://x.com/maticputih/status/1902507892483498125","1871776180678070272","maticputih"
"1902167578564555231","Wed Mar 19 23:50:01 +0000 2025","0","@niwseir Ayo jaga terus gedung dpr #TolakRUUTNI","1902507884476559564","","niwseir","in","","0","0","0","https://x.com/Fadhil_a_d/status/1902507884476559564","1105987817383972865","Fadhil_a_d"
"1902507862989140287","Wed Mar 19 23:49:56 +0000 2025","0","ya Allah jangan biarkan para pemimpin dzalim makin merusak bangsa ini ampunilah kami ya Allah sehingga bisa mendapat pemimpin seperti ini. semoga Engkau berikan hidayah dan balasan yang setimpal aaaamiiin. #TolakRUUTNI","1902507862989140287","","","in","𖦹.𖥔 ݁ ˖ ｡˚⋆｡°𓂃🦦 🌊 ｡˚⋆｡°","0","0","0","https://x.com/jsjhchly/status/1902507862989140287","1272042084929658880","jsjhchly"
"1902491861782278293","Wed Mar 19 23:49:51 +0000 2025","0","@kopididid @prabowo Ayo jaga terus gedung dpr #TolakRUUTNI","1902507842629992641","","kopididid","in","","0","0","0","https://x.com/Fadhil_a_d/status/1902507842629992641","1105987817383972865","Fadhil_a_d"
"1902507827215921564","Wed Mar 19 23:49:47 +0000 2025","1","Penurunan IHSG semenjak rezim baru dilantik 21/10/2024. udah gagal di berbagai aspek kalo karyawan perusahaan udah dipecat pasti. Liat puluhan truk tentara yang nongol di DPR hari ini. IHSG bakal makin nyungsep. investor mana yang mau naro duitnya di negara surem. #TolakRUUTNI https://t.co/DeTgcGjBkk","1902507827215921564","https://pbs.twimg.com/media/GmcQx9Ba0AAjnai.jpg","","in","","0","0","1","https://x.com/mpazzhoIe/status/1902507827215921564","928580558929633280","mpazzhoIe"
"1902507813752209669","Wed Mar 19 23:49:44 +0000 2025","1","Skuad sudah lebih kuat ketimbang yang lalu jadi bisa dong melebihi pencapaian imbang di GBK. 3 poin harga mati tidak ada lagi kata-kata Percaya Proses . Juru taktik semua dari Belanda jadi tidak ada lagi alasan soal Masalah Komunikasi . #TimnasDay #TimnasIndonesia #TolakRUUTNI https://t.co/JSXnLBBwzv","1902507813752209669","https://pbs.twimg.com/media/GmcQxk6b0AAL6pM.jpg","","in","","0","0","0","https://x.com/Aoi930785013297/status/1902507813752209669","1734254862513364993","Aoi930785013297"
"1902506682305147090","Wed Mar 19 23:49:42 +0000 2025","0","@sourpneapple Berisiklah d medos bantu ramaikan aksi hari ini lewat medsos. Naikkan tagarnya #TolakRUUTNI supaya sampai jadi perhatian media luar.","1902507804709322948","","sourpneapple","in","Mars","0","0","0","https://x.com/dawgfromdahood/status/1902507804709322948","250137365","dawgfromdahood"
"1902462419039141918","Wed Mar 19 23:49:38 +0000 2025","0","@mypediasure 🇦🇺 Australia 0 vs 0 Indonesia 🇮🇩 #TimnasDay #TolakRUUTNI #TolakRevisiUUTNI","1902507788615741881","","mypediasure","in","Pohon Bambu🎍","0","0","0","https://x.com/PandaEasy3/status/1902507788615741881","1629709645551132672","PandaEasy3"
"1902507783913926955","Wed Mar 19 23:49:37 +0000 2025","1","Segala sempak di urusin Negara Gak sekalian sama isi2nya ... #TolakRUUTNI #Sempak #Ruwet","1902507783913926955","","","in","Indiana, USA","0","0","0","https://x.com/blackshark7890/status/1902507783913926955","1735243382023393280","blackshark7890"
"1902466034206126489","Wed Mar 19 23:49:35 +0000 2025","2","@nctzenhumanity @thjmine Kami memang hijau! Tapi kami tidak mendukung kacang hijau untuk kembali menduduki jabatan sipil! #TolakRUUTNI","1902507778482303254","","nctzenhumanity","in","mager","0","0","0","https://x.com/se_RA_endipity/status/1902507778482303254","1467276444401233920","se_RA_endipity"
"1902483614480396780","Wed Mar 19 23:49:25 +0000 2025","0","@regulusaja Ayo jaga terus gedung dpr #TolakRUUTNI","1902507736220496052","","regulusaja","in","","0","0","0","https://x.com/Fadhil_a_d/status/1902507736220496052","1105987817383972865","Fadhil_a_d"
